year,sex,agegrp,drugname,deaths,pop,rate
2007,M,0-9,DIPHENHYDRAMINE,0,435708,0
2007,M,0-9,HEROIN,0,435708,0
2007,M,0-9,HYDROCODONE,0,435708,0
2007,M,0-9,METHADONE,1,435708,0.2295115077
2007,M,0-9,METHAMPHETAMINE,0,435708,0
2007,M,0-9,MORPHINE,0,435708,0
2007,M,0-9,OPIATE,0,435708,0
2007,M,0-9,OXYCODONE,0,435708,0
2007,M,10-19,ACETAMINOPHEN,0,464032,0
2007,M,10-19,ALCOHOL,1,464032,0.2155023791
2007,M,10-19,ALPRAZOLAM,0,464032,0
2007,M,10-19,AMITRIPTYLINE,0,464032,0
2007,M,10-19,CITALOPRAM,1,464032,0.2155023791
2007,M,10-19,COCAINE,2,464032,0.4310047583
2007,M,10-19,DIAZEPAM,1,464032,0.2155023791
2007,M,10-19,DIPHENHYDRAMINE,1,464032,0.2155023791
2007,M,10-19,HEROIN,1,464032,0.2155023791
2007,M,10-19,HYDROCODONE,1,464032,0.2155023791
2007,M,10-19,METHADONE,5,464032,1.0775118957
2007,M,10-19,METHAMPHETAMINE,0,464032,0
2007,M,10-19,MORPHINE,1,464032,0.2155023791
2007,M,10-19,OPIATE,3,464032,0.6465071374
2007,M,10-19,OXYCODONE,1,464032,0.2155023791
2007,M,20-29,ACETAMINOPHEN,1,477020,0.2096348162
2007,M,20-29,ALCOHOL,23,477020,4.8216007715
2007,M,20-29,ALPRAZOLAM,6,477020,1.2578088969
2007,M,20-29,AMITRIPTYLINE,0,477020,0
2007,M,20-29,CITALOPRAM,5,477020,1.0481740808
2007,M,20-29,COCAINE,22,477020,4.6119659553
2007,M,20-29,DIAZEPAM,4,477020,0.8385392646
2007,M,20-29,DIPHENHYDRAMINE,5,477020,1.0481740808
2007,M,20-29,HEROIN,15,477020,3.1445222423
2007,M,20-29,HYDROCODONE,3,477020,0.6289044485
2007,M,20-29,METHADONE,41,477020,8.5950274622
2007,M,20-29,METHAMPHETAMINE,7,477020,1.4674437131
2007,M,20-29,MORPHINE,2,477020,0.4192696323
2007,M,20-29,OPIATE,13,477020,2.72525261
2007,M,20-29,OXYCODONE,21,477020,4.4023311392
2007,M,30-39,ACETAMINOPHEN,12,456288,2.6299179466
2007,M,30-39,ALCOHOL,33,456288,7.232274353
2007,M,30-39,ALPRAZOLAM,9,456288,1.9724384599
2007,M,30-39,AMITRIPTYLINE,6,456288,1.3149589733
2007,M,30-39,CITALOPRAM,9,456288,1.9724384599
2007,M,30-39,COCAINE,28,456288,6.1364752086
2007,M,30-39,DIAZEPAM,7,456288,1.5341188022
2007,M,30-39,DIPHENHYDRAMINE,13,456288,2.8490777754
2007,M,30-39,HEROIN,16,456288,3.5065572621
2007,M,30-39,HYDROCODONE,9,456288,1.9724384599
2007,M,30-39,METHADONE,38,456288,8.3280734974
2007,M,30-39,METHAMPHETAMINE,14,456288,3.0682376043
2007,M,30-39,MORPHINE,6,456288,1.3149589733
2007,M,30-39,OPIATE,12,456288,2.6299179466
2007,M,30-39,OXYCODONE,13,456288,2.8490777754
2007,M,40-49,ACETAMINOPHEN,14,492110,2.8448924021
2007,M,40-49,ALCOHOL,42,492110,8.5346772063
2007,M,40-49,ALPRAZOLAM,14,492110,2.8448924021
2007,M,40-49,AMITRIPTYLINE,11,492110,2.2352726017
2007,M,40-49,CITALOPRAM,9,492110,1.8288594014
2007,M,40-49,COCAINE,29,492110,5.8929914044
2007,M,40-49,DIAZEPAM,7,492110,1.4224462011
2007,M,40-49,DIPHENHYDRAMINE,7,492110,1.4224462011
2007,M,40-49,HEROIN,22,492110,4.4705452033
2007,M,40-49,HYDROCODONE,17,492110,3.4545122026
2007,M,40-49,METHADONE,57,492110,11.582776209
2007,M,40-49,METHAMPHETAMINE,22,492110,4.4705452033
2007,M,40-49,MORPHINE,14,492110,2.8448924021
2007,M,40-49,OPIATE,9,492110,1.8288594014
2007,M,40-49,OXYCODONE,22,492110,4.4705452033
2007,M,50-59,ACETAMINOPHEN,7,442359,1.5824251343
2007,M,50-59,ALCOHOL,34,442359,7.6860649382
2007,M,50-59,ALPRAZOLAM,4,442359,0.9042429339
2007,M,50-59,AMITRIPTYLINE,7,442359,1.5824251343
2007,M,50-59,CITALOPRAM,3,442359,0.6781822004
2007,M,50-59,COCAINE,32,442359,7.2339434713
2007,M,50-59,DIAZEPAM,4,442359,0.9042429339
2007,M,50-59,DIPHENHYDRAMINE,6,442359,1.3563644009
2007,M,50-59,HEROIN,10,442359,2.2606073348
2007,M,50-59,HYDROCODONE,12,442359,2.7127288017
2007,M,50-59,METHADONE,37,442359,8.3642471386
2007,M,50-59,METHAMPHETAMINE,10,442359,2.2606073348
2007,M,50-59,MORPHINE,17,442359,3.8430324691
2007,M,50-59,OPIATE,12,442359,2.7127288017
2007,M,50-59,OXYCODONE,14,442359,3.1648502687
2007,M,60-69,ACETAMINOPHEN,2,265766,0.7525417096
2007,M,60-69,ALCOHOL,4,265766,1.5050834192
2007,M,60-69,ALPRAZOLAM,1,265766,0.3762708548
2007,M,60-69,AMITRIPTYLINE,1,265766,0.3762708548
2007,M,60-69,CITALOPRAM,1,265766,0.3762708548
2007,M,60-69,COCAINE,4,265766,1.5050834192
2007,M,60-69,DIAZEPAM,0,265766,0
2007,M,60-69,DIPHENHYDRAMINE,2,265766,0.7525417096
2007,M,60-69,HEROIN,0,265766,0
2007,M,60-69,HYDROCODONE,2,265766,0.7525417096
2007,M,60-69,METHADONE,9,265766,3.3864376933
2007,M,60-69,METHAMPHETAMINE,1,265766,0.3762708548
2007,M,60-69,MORPHINE,1,265766,0.3762708548
2007,M,60-69,OPIATE,3,265766,1.1288125644
2007,M,60-69,OXYCODONE,3,265766,1.1288125644
2007,M,70-79,ACETAMINOPHEN,1,142170,0.7033832735
2007,M,70-79,ALCOHOL,2,142170,1.4067665471
2007,M,70-79,ALPRAZOLAM,0,142170,0
2007,M,70-79,AMITRIPTYLINE,0,142170,0
2007,M,70-79,CITALOPRAM,0,142170,0
2007,M,70-79,COCAINE,1,142170,0.7033832735
2007,M,70-79,DIAZEPAM,0,142170,0
2007,M,70-79,DIPHENHYDRAMINE,1,142170,0.7033832735
2007,M,70-79,HEROIN,0,142170,0
2007,M,70-79,HYDROCODONE,0,142170,0
2007,M,70-79,METHADONE,0,142170,0
2007,M,70-79,METHAMPHETAMINE,0,142170,0
2007,M,70-79,MORPHINE,0,142170,0
2007,M,70-79,OPIATE,0,142170,0
2007,M,70-79,OXYCODONE,0,142170,0
2007,M,80+,ACETAMINOPHEN,1,80688,1.2393416617
2007,M,80+,ALCOHOL,0,80688,0
2007,M,80+,ALPRAZOLAM,0,80688,0
2007,M,80+,AMITRIPTYLINE,0,80688,0
2007,M,80+,CITALOPRAM,0,80688,0
2007,M,80+,COCAINE,0,80688,0
2007,M,80+,DIAZEPAM,0,80688,0
2007,M,80+,DIPHENHYDRAMINE,0,80688,0
2007,M,80+,HEROIN,0,80688,0
2007,M,80+,HYDROCODONE,2,80688,2.4786833234
2007,M,80+,METHADONE,0,80688,0
2007,M,80+,METHAMPHETAMINE,0,80688,0
2007,M,80+,MORPHINE,0,80688,0
2007,M,80+,OPIATE,0,80688,0
2007,M,80+,OXYCODONE,0,80688,0
2007,T,Total,ACETAMINOPHEN,81,6525086,1.2413629491
2007,T,Total,ALCOHOL,197,6525086,3.0191172959
2007,T,Total,ALPRAZOLAM,54,6525086,0.8275752994
2007,T,Total,AMITRIPTYLINE,52,6525086,0.7969243624
2007,T,Total,CITALOPRAM,73,6525086,1.118759201
2007,T,Total,COCAINE,169,6525086,2.5900041777
2007,T,Total,DIAZEPAM,48,6525086,0.7356224883
2007,T,Total,DIPHENHYDRAMINE,76,6525086,1.1647356065
2007,T,Total,HEROIN,76,6525086,1.1647356065
2007,T,Total,HYDROCODONE,90,6525086,1.3792921657
2007,T,Total,METHADONE,300,6525086,4.5976405522
2007,T,Total,METHAMPHETAMINE,84,6525086,1.2873393546
2007,T,Total,MORPHINE,72,6525086,1.1034337325
2007,T,Total,OPIATE,76,6525086,1.1647356065
2007,T,Total,OXYCODONE,148,6525086,2.2681693391
2007,T,0-9,ACETAMINOPHEN,0,851063,0
2007,T,0-9,ALCOHOL,0,851063,0
2007,T,0-9,ALPRAZOLAM,0,851063,0
2007,T,0-9,AMITRIPTYLINE,0,851063,0
2007,T,0-9,CITALOPRAM,0,851063,0
2007,T,0-9,COCAINE,0,851063,0
2007,T,0-9,DIAZEPAM,0,851063,0
2007,T,0-9,DIPHENHYDRAMINE,0,851063,0
2007,T,0-9,HEROIN,0,851063,0
2007,T,0-9,HYDROCODONE,0,851063,0
2007,T,0-9,METHADONE,1,851063,0.1175001146
2007,T,0-9,METHAMPHETAMINE,0,851063,0
2007,T,0-9,MORPHINE,0,851063,0
2007,T,0-9,OPIATE,0,851063,0
2007,T,0-9,OXYCODONE,0,851063,0
2007,T,10-19,ACETAMINOPHEN,1,904358,0.1105756791
2007,T,10-19,ALCOHOL,2,904358,0.2211513582
2007,T,10-19,ALPRAZOLAM,1,904358,0.1105756791
2007,T,10-19,AMITRIPTYLINE,0,904358,0
2007,T,10-19,CITALOPRAM,1,904358,0.1105756791
2007,T,10-19,COCAINE,2,904358,0.2211513582
2007,T,10-19,DIAZEPAM,2,904358,0.2211513582
2007,T,10-19,DIPHENHYDRAMINE,1,904358,0.1105756791
2007,T,10-19,HEROIN,1,904358,0.1105756791
2007,T,10-19,HYDROCODONE,2,904358,0.2211513582
2007,T,10-19,METHADONE,6,904358,0.6634540746
2007,T,10-19,METHAMPHETAMINE,0,904358,0
2007,T,10-19,MORPHINE,2,904358,0.2211513582
2007,T,10-19,OPIATE,3,904358,0.3317270373
2007,T,10-19,OXYCODONE,3,904358,0.3317270373
2007,T,20-29,ACETAMINOPHEN,8,932413,0.8579888955
2007,T,20-29,ALCOHOL,32,932413,3.4319555819
2007,T,20-29,ALPRAZOLAM,10,932413,1.0724861193
2007,T,20-29,AMITRIPTYLINE,1,932413,0.1072486119
2007,T,20-29,CITALOPRAM,10,932413,1.0724861193
2007,T,20-29,COCAINE,28,932413,3.0029611342
2007,T,20-29,DIAZEPAM,6,932413,0.6434916716
2007,T,20-29,DIPHENHYDRAMINE,8,932413,0.8579888955
2007,T,20-29,HEROIN,16,932413,1.715977791
2007,T,20-29,HYDROCODONE,6,932413,0.6434916716
2007,T,20-29,METHADONE,53,932413,5.6841764325
2007,T,20-29,METHAMPHETAMINE,12,932413,1.2869833432
2007,T,20-29,MORPHINE,5,932413,0.5362430597
2007,T,20-29,OPIATE,16,932413,1.715977791
2007,T,20-29,OXYCODONE,29,932413,3.1102097461
2007,T,30-39,ACETAMINOPHEN,21,891624,2.3552528869
2007,T,30-39,ALCOHOL,47,891624,5.2712802706
2007,T,30-39,ALPRAZOLAM,13,891624,1.4580136919
2007,T,30-39,AMITRIPTYLINE,9,891624,1.0093940944
2007,T,30-39,CITALOPRAM,19,891624,2.1309430881
2007,T,30-39,COCAINE,34,891624,3.8132665787
2007,T,30-39,DIAZEPAM,10,891624,1.1215489937
2007,T,30-39,DIPHENHYDRAMINE,24,891624,2.691717585
2007,T,30-39,HEROIN,19,891624,2.1309430881
2007,T,30-39,HYDROCODONE,22,891624,2.4674077862
2007,T,30-39,METHADONE,70,891624,7.8508429562
2007,T,30-39,METHAMPHETAMINE,20,891624,2.2430979875
2007,T,30-39,MORPHINE,9,891624,1.0093940944
2007,T,30-39,OPIATE,15,891624,1.6823234906
2007,T,30-39,OXYCODONE,27,891624,3.0281822831
2007,T,40-49,ACETAMINOPHEN,28,978536,2.8614174645
2007,T,40-49,ALCOHOL,53,978536,5.4162544863
2007,T,40-49,ALPRAZOLAM,18,978536,1.8394826557
2007,T,40-49,AMITRIPTYLINE,21,978536,2.1460630983
2007,T,40-49,CITALOPRAM,22,978536,2.2482565792
2007,T,40-49,COCAINE,50,978536,5.1096740437
2007,T,40-49,DIAZEPAM,16,978536,1.635095694
2007,T,40-49,DIPHENHYDRAMINE,22,978536,2.2482565792
2007,T,40-49,HEROIN,28,978536,2.8614174645
2007,T,40-49,HYDROCODONE,36,978536,3.6789653114
2007,T,40-49,METHADONE,89,978536,9.0952197977
2007,T,40-49,METHAMPHETAMINE,31,978536,3.1679979071
2007,T,40-49,MORPHINE,25,978536,2.5548370218
2007,T,40-49,OPIATE,15,978536,1.5329022131
2007,T,40-49,OXYCODONE,43,978536,4.3943196776
2007,T,50-59,ACETAMINOPHEN,15,896155,1.6738175874
2007,T,50-59,ALCOHOL,51,896155,5.690979797
2007,T,50-59,ALPRAZOLAM,8,896155,0.8927027133
2007,T,50-59,AMITRIPTYLINE,16,896155,1.7854054265
2007,T,50-59,CITALOPRAM,14,896155,1.5622297482
2007,T,50-59,COCAINE,50,896155,5.5793919579
2007,T,50-59,DIAZEPAM,11,896155,1.2274662307
2007,T,50-59,DIPHENHYDRAMINE,11,896155,1.2274662307
2007,T,50-59,HEROIN,12,896155,1.3390540699
2007,T,50-59,HYDROCODONE,17,896155,1.8969932657
2007,T,50-59,METHADONE,66,896155,7.3647973844
2007,T,50-59,METHAMPHETAMINE,19,896155,2.120168944
2007,T,50-59,MORPHINE,23,896155,2.5665203006
2007,T,50-59,OPIATE,22,896155,2.4549324615
2007,T,50-59,OXYCODONE,36,896155,4.0171622097
2007,T,60-69,ACETAMINOPHEN,5,542603,0.9214840316
2007,T,60-69,ALCOHOL,10,542603,1.8429680632
2007,T,60-69,ALPRAZOLAM,3,542603,0.552890419
2007,T,60-69,AMITRIPTYLINE,5,542603,0.9214840316
2007,T,60-69,CITALOPRAM,6,542603,1.1057808379
2007,T,60-69,COCAINE,4,542603,0.7371872253
2007,T,60-69,DIAZEPAM,3,542603,0.552890419
2007,T,60-69,DIPHENHYDRAMINE,8,542603,1.4743744506
2007,T,60-69,HEROIN,0,542603,0
2007,T,60-69,HYDROCODONE,5,542603,0.9214840316
2007,T,60-69,METHADONE,14,542603,2.5801552885
2007,T,60-69,METHAMPHETAMINE,2,542603,0.3685936126
2007,T,60-69,MORPHINE,5,542603,0.9214840316
2007,T,60-69,OPIATE,4,542603,0.7371872253
2007,T,60-69,OXYCODONE,8,542603,1.4743744506
2007,T,70-79,ACETAMINOPHEN,2,309284,0.6466548544
2007,T,70-79,ALCOHOL,2,309284,0.6466548544
2007,T,70-79,ALPRAZOLAM,1,309284,0.3233274272
2007,T,70-79,AMITRIPTYLINE,0,309284,0
2007,T,70-79,CITALOPRAM,1,309284,0.3233274272
2007,T,70-79,COCAINE,1,309284,0.3233274272
2007,T,70-79,DIAZEPAM,0,309284,0
2007,T,70-79,DIPHENHYDRAMINE,2,309284,0.6466548544
2007,T,70-79,HEROIN,0,309284,0
2007,T,70-79,HYDROCODONE,0,309284,0
2007,T,70-79,METHADONE,0,309284,0
2007,T,70-79,METHAMPHETAMINE,0,309284,0
2007,T,70-79,MORPHINE,1,309284,0.3233274272
2007,T,70-79,OPIATE,0,309284,0
2007,T,70-79,OXYCODONE,2,309284,0.6466548544
2007,T,80+,ACETAMINOPHEN,1,219050,0.456516777
2007,T,80+,ALCOHOL,0,219050,0
2007,T,80+,ALPRAZOLAM,0,219050,0
2007,T,80+,AMITRIPTYLINE,0,219050,0
2007,T,80+,CITALOPRAM,0,219050,0
2007,T,80+,COCAINE,0,219050,0
2007,T,80+,DIAZEPAM,0,219050,0
2007,T,80+,DIPHENHYDRAMINE,0,219050,0
2007,T,80+,HEROIN,0,219050,0
2007,T,80+,HYDROCODONE,2,219050,0.913033554
2007,T,80+,METHADONE,1,219050,0.456516777
2007,T,80+,METHAMPHETAMINE,0,219050,0
2007,T,80+,MORPHINE,2,219050,0.913033554
2007,T,80+,OPIATE,1,219050,0.456516777
2007,T,80+,OXYCODONE,0,219050,0
2008,F,Total,ACETAMINOPHEN,31,3309912,0.9365807913
2008,F,Total,ALCOHOL,71,3309912,2.1450721348
2008,F,Total,ALPRAZOLAM,38,3309912,1.1480667764
2008,F,Total,AMITRIPTYLINE,20,3309912,0.6042456718
2008,F,Total,CITALOPRAM,54,3309912,1.6314633138
2008,F,Total,COCAINE,47,3309912,1.4199773287
2008,F,Total,DIAZEPAM,32,3309912,0.9667930749
2008,F,Total,DIPHENHYDRAMINE,49,3309912,1.4804018959
2008,F,Total,HEROIN,12,3309912,0.3625474031
2008,F,Total,HYDROCODONE,45,3309912,1.3595527615
2008,F,Total,METHADONE,137,3309912,4.1390828517
2008,F,Total,METHAMPHETAMINE,23,3309912,0.6948825226
2008,F,Total,MORPHINE,58,3309912,1.7523124482
2008,F,Total,OPIATE,21,3309912,0.6344579554
2008,F,Total,OXYCODONE,86,3309912,2.5982563887
2008,F,0-9,ACETAMINOPHEN,0,420425,0
2008,F,0-9,ALCOHOL,0,420425,0
2008,F,0-9,ALPRAZOLAM,0,420425,0
2008,F,0-9,AMITRIPTYLINE,0,420425,0
2008,F,0-9,CITALOPRAM,0,420425,0
2008,F,0-9,COCAINE,0,420425,0
2008,F,0-9,DIAZEPAM,0,420425,0
2008,F,0-9,DIPHENHYDRAMINE,0,420425,0
2008,F,0-9,HEROIN,0,420425,0
2008,F,0-9,HYDROCODONE,0,420425,0
2008,F,0-9,METHADONE,1,420425,0.2378545519
2008,F,0-9,METHAMPHETAMINE,0,420425,0
2008,F,0-9,MORPHINE,0,420425,0
2008,F,0-9,OPIATE,0,420425,0
2008,F,0-9,OXYCODONE,0,420425,0
2008,F,10-19,ACETAMINOPHEN,1,440053,0.2272453545
2008,F,10-19,ALCOHOL,0,440053,0
2008,F,10-19,ALPRAZOLAM,1,440053,0.2272453545
2008,F,10-19,AMITRIPTYLINE,0,440053,0
2008,F,10-19,CITALOPRAM,0,440053,0
2008,F,10-19,COCAINE,0,440053,0
2008,F,10-19,DIAZEPAM,0,440053,0
2008,F,10-19,DIPHENHYDRAMINE,0,440053,0
2008,F,10-19,HEROIN,0,440053,0
2008,F,10-19,HYDROCODONE,0,440053,0
2008,F,10-19,METHADONE,3,440053,0.6817360636
2008,F,10-19,METHAMPHETAMINE,0,440053,0
2008,F,10-19,MORPHINE,0,440053,0
2008,F,10-19,OPIATE,1,440053,0.2272453545
2008,F,10-19,OXYCODONE,0,440053,0
2008,F,20-29,ACETAMINOPHEN,1,463825,0.2155985555
2008,F,20-29,ALCOHOL,6,463825,1.2935913329
2008,F,20-29,ALPRAZOLAM,3,463825,0.6467956665
2008,F,20-29,AMITRIPTYLINE,1,463825,0.2155985555
2008,F,20-29,CITALOPRAM,3,463825,0.6467956665
2008,F,20-29,COCAINE,7,463825,1.5091898884
2008,F,20-29,DIAZEPAM,6,463825,1.2935913329
2008,F,20-29,DIPHENHYDRAMINE,2,463825,0.431197111
2008,F,20-29,HEROIN,0,463825,0
2008,F,20-29,HYDROCODONE,5,463825,1.0779927774
2008,F,20-29,METHADONE,13,463825,2.8027812214
2008,F,20-29,METHAMPHETAMINE,2,463825,0.431197111
2008,F,20-29,MORPHINE,9,463825,1.9403869994
2008,F,20-29,OPIATE,3,463825,0.6467956665
2008,F,20-29,OXYCODONE,6,463825,1.2935913329
2008,F,30-39,ACETAMINOPHEN,4,436698,0.9159648086
2008,F,30-39,ALCOHOL,9,436698,2.0609208194
2008,F,30-39,ALPRAZOLAM,5,436698,1.1449560108
2008,F,30-39,AMITRIPTYLINE,3,436698,0.6869736065
2008,F,30-39,CITALOPRAM,4,436698,0.9159648086
2008,F,30-39,COCAINE,6,436698,1.3739472129
2008,F,30-39,DIAZEPAM,4,436698,0.9159648086
2008,F,30-39,DIPHENHYDRAMINE,8,436698,1.8319296173
2008,F,30-39,HEROIN,4,436698,0.9159648086
2008,F,30-39,HYDROCODONE,5,436698,1.1449560108
2008,F,30-39,METHADONE,23,436698,5.2667976496
2008,F,30-39,METHAMPHETAMINE,6,436698,1.3739472129
2008,F,30-39,MORPHINE,5,436698,1.1449560108
2008,F,30-39,OPIATE,4,436698,0.9159648086
2008,F,30-39,OXYCODONE,13,436698,2.9768856281
2008,F,40-49,ACETAMINOPHEN,11,480883,2.2874586958
2008,F,40-49,ALCOHOL,22,480883,4.5749173915
2008,F,40-49,ALPRAZOLAM,13,480883,2.7033602768
2008,F,40-49,AMITRIPTYLINE,5,480883,1.0397539526
2008,F,40-49,CITALOPRAM,22,480883,4.5749173915
2008,F,40-49,COCAINE,22,480883,4.5749173915
2008,F,40-49,DIAZEPAM,9,480883,1.8715571147
2008,F,40-49,DIPHENHYDRAMINE,19,480883,3.95106502
2008,F,40-49,HEROIN,3,480883,0.6238523716
2008,F,40-49,HYDROCODONE,14,480883,2.9113110673
2008,F,40-49,METHADONE,55,480883,11.437293479
2008,F,40-49,METHAMPHETAMINE,11,480883,2.2874586958
2008,F,40-49,MORPHINE,12,480883,2.4954094863
2008,F,40-49,OPIATE,6,480883,1.2477047431
2008,F,40-49,OXYCODONE,25,480883,5.1987697631
2008,F,50-59,ACETAMINOPHEN,11,462603,2.377848825
2008,F,50-59,ALCOHOL,25,462603,5.404201875
2008,F,50-59,ALPRAZOLAM,16,462603,3.4586892
2008,F,50-59,AMITRIPTYLINE,8,462603,1.7293446
2008,F,50-59,CITALOPRAM,19,462603,4.107193425
2008,F,50-59,COCAINE,8,462603,1.7293446
2008,F,50-59,DIAZEPAM,13,462603,2.810184975
2008,F,50-59,DIPHENHYDRAMINE,15,462603,3.242521125
2008,F,50-59,HEROIN,3,462603,0.648504225
2008,F,50-59,HYDROCODONE,17,462603,3.674857275
2008,F,50-59,METHADONE,34,462603,7.3497145501
2008,F,50-59,METHAMPHETAMINE,4,462603,0.8646723
2008,F,50-59,MORPHINE,26,462603,5.62036995
2008,F,50-59,OPIATE,5,462603,1.080840375
2008,F,50-59,OXYCODONE,34,462603,7.3497145501
2008,F,60-69,ACETAMINOPHEN,2,295995,0.6756870893
2008,F,60-69,ALCOHOL,9,295995,3.0405919019
2008,F,60-69,ALPRAZOLAM,0,295995,0
2008,F,60-69,AMITRIPTYLINE,3,295995,1.013530634
2008,F,60-69,CITALOPRAM,4,295995,1.3513741786
2008,F,60-69,COCAINE,4,295995,1.3513741786
2008,F,60-69,DIAZEPAM,0,295995,0
2008,F,60-69,DIPHENHYDRAMINE,5,295995,1.6892177233
2008,F,60-69,HEROIN,2,295995,0.6756870893
2008,F,60-69,HYDROCODONE,3,295995,1.013530634
2008,F,60-69,METHADONE,7,295995,2.3649048126
2008,F,60-69,METHAMPHETAMINE,0,295995,0
2008,F,60-69,MORPHINE,6,295995,2.0270612679
2008,F,60-69,OPIATE,2,295995,0.6756870893
2008,F,60-69,OXYCODONE,6,295995,2.0270612679
2008,F,70-79,ACETAMINOPHEN,1,169498,0.5899774629
2008,F,70-79,ALCOHOL,0,169498,0
2008,F,70-79,ALPRAZOLAM,0,169498,0
2008,F,70-79,AMITRIPTYLINE,0,169498,0
2008,F,70-79,CITALOPRAM,0,169498,0
2008,F,70-79,COCAINE,0,169498,0
2008,F,70-79,DIAZEPAM,0,169498,0
2008,F,70-79,DIPHENHYDRAMINE,0,169498,0
2008,F,70-79,HEROIN,0,169498,0
2008,F,70-79,HYDROCODONE,0,169498,0
2008,F,70-79,METHADONE,1,169498,0.5899774629
2008,F,70-79,METHAMPHETAMINE,0,169498,0
2008,F,70-79,MORPHINE,0,169498,0
2008,F,70-79,OPIATE,0,169498,0
2008,F,70-79,OXYCODONE,0,169498,0
2008,F,80+,ACETAMINOPHEN,0,139932,0
2008,F,80+,ALCOHOL,0,139932,0
2008,F,80+,ALPRAZOLAM,0,139932,0
2008,F,80+,AMITRIPTYLINE,0,139932,0
2008,F,80+,CITALOPRAM,2,139932,1.4292656433
2008,F,80+,COCAINE,0,139932,0
2008,F,80+,DIAZEPAM,0,139932,0
2008,F,80+,DIPHENHYDRAMINE,0,139932,0
2008,F,80+,HEROIN,0,139932,0
2008,F,80+,HYDROCODONE,1,139932,0.7146328217
2008,F,80+,METHADONE,0,139932,0
2008,F,80+,METHAMPHETAMINE,0,139932,0
2008,F,80+,MORPHINE,0,139932,0
2008,F,80+,OPIATE,0,139932,0
2008,F,80+,OXYCODONE,2,139932,1.4292656433
2008,M,Total,ACETAMINOPHEN,23,3298333,0.6973219502
2008,M,Total,ALCOHOL,161,3298333,4.8812536515
2008,M,Total,ALPRAZOLAM,41,3298333,1.2430521721
2008,M,Total,AMITRIPTYLINE,22,3298333,0.6670036045
2008,M,Total,CITALOPRAM,30,3298333,0.9095503698
2008,M,Total,COCAINE,90,3298333,2.7286511095
2008,M,Total,DIAZEPAM,38,3298333,1.1520971351
2008,M,Total,DIPHENHYDRAMINE,40,3298333,1.2127338265
2008,M,Total,HEROIN,68,3298333,2.061647505
2008,M,Total,HYDROCODONE,39,3298333,1.1824154808
2008,M,Total,METHADONE,179,3298333,5.4269838734
2008,M,Total,METHAMPHETAMINE,46,3298333,1.3946439004
2008,M,Total,MORPHINE,53,3298333,1.60687232
2008,M,Total,OPIATE,39,3298333,1.1824154808
2008,M,Total,OXYCODONE,98,3298333,2.9711978748
2008,M,0-9,ACETAMINOPHEN,0,440782,0
2008,M,0-9,ALCOHOL,0,440782,0
2008,M,0-9,ALPRAZOLAM,0,440782,0
2008,M,0-9,AMITRIPTYLINE,0,440782,0
2008,M,0-9,CITALOPRAM,0,440782,0
2008,M,0-9,COCAINE,0,440782,0
2008,M,0-9,DIAZEPAM,0,440782,0
2008,M,0-9,DIPHENHYDRAMINE,1,440782,0.2268695183
2008,M,0-9,HEROIN,0,440782,0
2008,M,0-9,HYDROCODONE,0,440782,0
2008,M,0-9,METHADONE,0,440782,0
2008,M,0-9,METHAMPHETAMINE,0,440782,0
2008,M,0-9,MORPHINE,0,440782,0
2008,M,0-9,OPIATE,0,440782,0
2008,M,0-9,OXYCODONE,0,440782,0
2008,M,10-19,ACETAMINOPHEN,0,463890,0
2008,M,10-19,ALCOHOL,4,463890,0.8622733838
2008,M,10-19,ALPRAZOLAM,1,463890,0.2155683459
2008,M,10-19,AMITRIPTYLINE,0,463890,0
2008,M,10-19,CITALOPRAM,2,463890,0.4311366919
2008,M,10-19,COCAINE,1,463890,0.2155683459
2008,M,10-19,DIAZEPAM,1,463890,0.2155683459
2008,M,10-19,DIPHENHYDRAMINE,1,463890,0.2155683459
2008,M,10-19,HEROIN,1,463890,0.2155683459
2008,M,10-19,HYDROCODONE,1,463890,0.2155683459
2008,M,10-19,METHADONE,8,463890,1.7245467676
2008,M,10-19,METHAMPHETAMINE,1,463890,0.2155683459
2008,M,10-19,MORPHINE,1,463890,0.2155683459
2008,M,10-19,OPIATE,0,463890,0
2008,M,10-19,OXYCODONE,1,463890,0.2155683459
2008,M,20-29,ACETAMINOPHEN,1,485804,0.2058443323
2008,M,20-29,ALCOHOL,31,485804,6.3811743007
2008,M,20-29,ALPRAZOLAM,6,485804,1.2350659937
2008,M,20-29,AMITRIPTYLINE,3,485804,0.6175329968
2008,M,20-29,CITALOPRAM,4,485804,0.8233773291
2008,M,20-29,COCAINE,8,485804,1.6467546583
2008,M,20-29,DIAZEPAM,5,485804,1.0292216614
2008,M,20-29,DIPHENHYDRAMINE,4,485804,0.8233773291
2008,M,20-29,HEROIN,18,485804,3.7051979811
2008,M,20-29,HYDROCODONE,7,485804,1.440910326
2008,M,20-29,METHADONE,36,485804,7.4103959622
2008,M,20-29,METHAMPHETAMINE,6,485804,1.2350659937
2008,M,20-29,MORPHINE,10,485804,2.0584433228
2008,M,20-29,OPIATE,7,485804,1.440910326
2008,M,20-29,OXYCODONE,17,485804,3.4993536488
2008,M,30-39,ACETAMINOPHEN,5,457254,1.0934841467
2008,M,30-39,ALCOHOL,40,457254,8.7478731733
2008,M,30-39,ALPRAZOLAM,8,457254,1.7495746347
2008,M,30-39,AMITRIPTYLINE,4,457254,0.8747873173
